source_type,thread_id,comment_id,createdAt_iso,url,matched_text,amount_values,context_tags,text_snippet
comment,thread_1410221443082417,comment_1410255063079055,2024-02-10T18:57:12Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1410221443082417/?comment_id=1410255063079055,$400,400.0,followup,It depends. I pay roughly $400/yr for a business and personal tax return as well as emails throughout the year and 2 quick strategy calls spaced throughout the year. I'd plan on anywhere from $300-...
comment,thread_1410221443082417,comment_1410255063079055,2024-02-10T18:57:12Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1410221443082417/?comment_id=1410255063079055,$300,300.0,,It depends. I pay roughly $400/yr for a business and personal tax return as well as emails throughout the year and 2 quick strategy calls spaced throughout the year. I'd plan on anywhere from $300-...
comment,thread_1410221443082417,comment_1410255063079055,2024-02-10T18:57:12Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1410221443082417/?comment_id=1410255063079055,$300-1,300.0|1.0,,It depends. I pay roughly $400/yr for a business and personal tax return as well as emails throughout the year and 2 quick strategy calls spaced throughout the year. I'd plan on anywhere from $300-...
thread,thread_1409696433134918,,2024-02-09T23:10:22Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1409696433134918/,0 to 2,2.0,,Has anyone here recently switched from Hello Note to PTEverywhere? Getting frustrated since the recent 1.0 to 2.0 migration of Hello Note and did some demos and currently PTEverywhere is at the top...
thread,thread_1409544943150067,,2024-02-09T17:35:51Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1409544943150067/,$300,300.0,,I just got quotes from HPSO and CM&F for professional and general liability. HPSO is over $300 more. I currently have an individual policy with HPSO but it has taken me forever to speak with an act...
thread,thread_1409544943150067,,2024-02-09T17:35:51Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1409544943150067/,$1,1.0,,I just got quotes from HPSO and CM&F for professional and general liability. HPSO is over $300 more. I currently have an individual policy with HPSO but it has taken me forever to speak with an act...
comment,thread_1408380289933199,comment_1408493523255209,2024-02-08T03:15:48Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1408380289933199/?comment_id=1408493523255209,$4.95,4.95,,HEP2GO pro edition for $4.95 per month. Saves my HEPs so I can modify or build off of them
thread,thread_1408323656605529,,2024-02-07T20:11:28Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1408323656605529/,$70,70.0,hour,"I spoke to a contract company that contracts with a local ALF. I asked for $70 /hr for a PT independent contractor position. Did I low ball myself? There full time W2 rate is $55? Thoughts please, ..."
thread,thread_1408323656605529,,2024-02-07T20:11:28Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1408323656605529/,$55,55.0,,"I spoke to a contract company that contracts with a local ALF. I asked for $70 /hr for a PT independent contractor position. Did I low ball myself? There full time W2 rate is $55? Thoughts please, ..."
thread,thread_1408323656605529,,2024-02-07T20:11:28Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1408323656605529/,70 /hr,70.0,hour,"I spoke to a contract company that contracts with a local ALF. I asked for $70 /hr for a PT independent contractor position. Did I low ball myself? There full time W2 rate is $55? Thoughts please, ..."
comment,thread_1408323656605529,comment_1408348196603075,2024-02-07T21:12:26Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1408323656605529/?comment_id=1408348196603075,$150,150.0,,Are they supplying you with patients and taking care of your EMR? Are they responsible for cancellations and no-shows? Before signing anything I would definitely ask some more practical situation t...
comment,thread_1406917816746113,comment_1407230560048172,2024-02-06T04:57:42Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1406917816746113/?comment_id=1407230560048172,$120,120.0,hour,"I had an AWESOME PTA who I adored. She was amazing with patients and everyone loved her. One day, she walked into my office, handed in her notice, and said she was going to MT school. She has now o..."
comment,thread_1404966876941207,comment_1405091013595460,2024-02-02T21:51:49Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1404966876941207/?comment_id=1405091013595460,$175,175.0,,"Insurance companies just treating our services like they are buying an item on FB Marketplace. ""Hmmm I see your $175....how about $20?"""
comment,thread_1404966876941207,comment_1405091013595460,2024-02-02T21:51:49Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1404966876941207/?comment_id=1405091013595460,$20,20.0,,"Insurance companies just treating our services like they are buying an item on FB Marketplace. ""Hmmm I see your $175....how about $20?"""
thread,thread_1404776496960245,,2024-02-02T12:16:18Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1404776496960245/,$2,2.0,,"After three years of mobile and specializing in neuro I have a unique opportunity to partner with a Functional Medicine, MD as well, practitioner that specializes in movement disorders and dementia..."
comment,thread_1404423046995590,comment_1404426583661903,2024-02-01T20:43:44Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1404423046995590/?comment_id=1404426583661903,$150,150.0,,What is your hourly rate for other services? I would charge the same as whatever you charge. Around $150-200 or so. But there are a lot of variables to consider
comment,thread_1404423046995590,comment_1404426583661903,2024-02-01T20:43:44Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1404423046995590/?comment_id=1404426583661903,$150-200,150.0|200.0,,What is your hourly rate for other services? I would charge the same as whatever you charge. Around $150-200 or so. But there are a lot of variables to consider
thread,thread_1403656473738914,,2024-01-31T15:08:18Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1403656473738914/,$1,1.0,,"𝐈𝐭’𝐬 𝐓𝐡𝐞 𝐋𝐀𝐒𝐓 𝐃𝐀𝐘 𝐭𝐨 𝐒𝐀𝐕𝐄 $$ 𝐭𝐨 𝐛𝐮𝐢𝐥𝐝 𝐲𝐨𝐮𝐫 𝐩𝐫𝐚𝐜𝐭𝐢𝐜𝐞!! We are offering a $1,000 grant to 10 business owners who are ready to launch 🚀 their practice to 𝙩𝙝𝙧𝙞𝙫𝙞𝙣𝙜 𝙨𝙪𝙘𝙘𝙚𝙨𝙨 in 2024! Why only 10? Because..."
thread,thread_1403656473738914,,2024-01-31T15:08:18Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1403656473738914/,$𝟏𝟎𝟎𝟎,1000.0,,"𝐈𝐭’𝐬 𝐓𝐡𝐞 𝐋𝐀𝐒𝐓 𝐃𝐀𝐘 𝐭𝐨 𝐒𝐀𝐕𝐄 $$ 𝐭𝐨 𝐛𝐮𝐢𝐥𝐝 𝐲𝐨𝐮𝐫 𝐩𝐫𝐚𝐜𝐭𝐢𝐜𝐞!! We are offering a $1,000 grant to 10 business owners who are ready to launch 🚀 their practice to 𝙩𝙝𝙧𝙞𝙫𝙞𝙣𝙜 𝙨𝙪𝙘𝙘𝙚𝙨𝙨 in 2024! Why only 10? Because..."
thread,thread_1403003730470855,,2024-01-30T14:16:09Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1403003730470855/,$100,100.0,session,Looking to expand our team in the SEATTLE area. We are a small private pay mobile practice. We are getting more inquiries than we can accommodate in Seattle. Specifically looking for a therapist th...
comment,thread_1401332450637983,comment_1401377733966788,2024-01-28T03:04:06Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1401332450637983/?comment_id=1401377733966788,$110,110.0,,"I started my journey July 2023. Fully uncaged Oct 2023. I mainly see Medicare, but a few private. Figure $110/v for Medicare. Run your numbers. I’m the bread winner too. I’m in PA, so $1000/mo for ..."
comment,thread_1401332450637983,comment_1401377733966788,2024-01-28T03:04:06Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1401332450637983/?comment_id=1401377733966788,$1000,1000.0,,"I started my journey July 2023. Fully uncaged Oct 2023. I mainly see Medicare, but a few private. Figure $110/v for Medicare. Run your numbers. I’m the bread winner too. I’m in PA, so $1000/mo for ..."
thread,thread_1400638014040760,,2024-01-27T00:25:22Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1400638014040760/,$1,1.0,,**We do what 99% of coaches would never do...** We help you with the truly difficult problems that entrepreneurs face. And we do so by getting in the trenches with you. Our main goal is helping you...
thread,thread_1399829974121564,,2024-01-25T18:19:50Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1399829974121564/,$100,100.0,hour,"Those of you that pay an hourly rate to rent space in a gym, may I ask how much you are paying? Edit: granted I'm looking to rent space in the pool also, so I can imagine the rent being higher than..."
thread,thread_1399829974121564,,2024-01-25T18:19:50Z,https://www.facebook.com/groups/uncagedcliniciangroup/permalink/1399829974121564/,100/hr,100.0,hour,"Those of you that pay an hourly rate to rent space in a gym, may I ask how much you are paying? Edit: granted I'm looking to rent space in the pool also, so I can imagine the rent being higher than..."
comment,thread_1399829974121564,comment_1399850937452801,2024-01-25T18:50:32Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1399829974121564/?comment_id=1399850937452801,$100,100.0,hour,Ok so it's sounding like $100/hr is outlandish. Lol
comment,thread_1399829974121564,comment_1399850937452801,2024-01-25T18:50:32Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1399829974121564/?comment_id=1399850937452801,100/hr,100.0,hour,Ok so it's sounding like $100/hr is outlandish. Lol
comment,thread_1399829974121564,comment_1399899710781257,2024-01-25T20:45:25Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1399829974121564/?comment_id=1399899710781257,$30,30.0,hour,"Holy cow, that's a lot. I pay $30/hour but only hours that I'm actively treating so really I pay $30/treatment session."
comment,thread_1399829974121564,comment_1399899710781257,2024-01-25T20:45:25Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1399829974121564/?comment_id=1399899710781257,$30,30.0,session|hour,"Holy cow, that's a lot. I pay $30/hour but only hours that I'm actively treating so really I pay $30/treatment session."
comment,thread_1399134204191141,comment_1399137060857522,2024-01-24T17:35:24Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1399134204191141/?comment_id=1399137060857522,$70,70.0,,I do fiverr! We do 1 every 3 month zoom call meeting he is about $70-80 a month and that includes the virtual meetings we did
comment,thread_1399134204191141,comment_1399137060857522,2024-01-24T17:35:24Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1399134204191141/?comment_id=1399137060857522,$70-80,70.0|80.0,,I do fiverr! We do 1 every 3 month zoom call meeting he is about $70-80 a month and that includes the virtual meetings we did
comment,thread_1396388737799021,comment_1396560944448467,2024-01-21T04:57:49Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1396388737799021/?comment_id=1396560944448467,$750,750.0,,Private OP -80 hours PTO -Insurance (50% health/vision/dental paid by me/employer) -6 holidays -$750 CEU reimbursement -3 scrub sets per year
comment,thread_1395600811211147,comment_1395744054530156,2024-01-19T22:58:56Z,https://www.facebook.com/groups/uncagedcliniciangroup/posts/1395600811211147/?comment_id=1395744054530156,$120,120.0,,Do a wall mounted bracket (bag sold separately) in a corner if you want to save space. They make brackets that can swing and pull in/out from the wall. I bought one on Amazon for a reasonable price...
